EncounterLayerID,MapID,Name,FriendlyName,Description,BattleValue,ContractTypeID,EncounterLayerGUID,TagSetID,IncludeInBuild,,,,,,,,,,,,,,,
mapGeneral_lushIsthmus_vJung.cb3109a2-2c44-4d6c-b6d1-de1acc4a9495,mapGeneral_lushIsthmus_vJung,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,cb3109a2-2c44-4d6c-b6d1-de1acc4a9495,mapGeneral_lushIsthmus_vJung.cb3109a2-2c44-4d6c-b6d1-de1acc4a9495,1,,,,,,,,,,,,,,,
mapGeneral_centralPond_uTech.49bfb552-c141-48d7-ace5-271f37097d9b,mapGeneral_centralPond_uTech,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,49bfb552-c141-48d7-ace5-271f37097d9b,mapGeneral_centralPond_uTech.49bfb552-c141-48d7-ace5-271f37097d9b,1,,,,,,,,,,,,,,,
mapGeneral_capitolHill_uTech.2e58120c-c810-479a-93cc-cd30d7736039,mapGeneral_capitolHill_uTech,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,2e58120c-c810-479a-93cc-cd30d7736039,mapGeneral_capitolHill_uTech.2e58120c-c810-479a-93cc-cd30d7736039,1,,,,,,,,,,,,,,,
mapGeneral_powerStructure_uTech.d803c712-dc3a-4022-991e-12fd8248b51f,mapGeneral_powerStructure_uTech,encGeneral_DefendBase,Defend Base,Defend the base from attacking enemy units.,0,11,d803c712-dc3a-4022-991e-12fd8248b51f,mapGeneral_powerStructure_uTech.d803c712-dc3a-4022-991e-12fd8248b51f,1,,,,,,,,,,,,,,,
mapTest_UWPOC2_uTech.9ae70d1a-9a93-4f90-9d21-20faa8a63f5b,mapTest_UWPOC2_uTech,encGeneral_AmbushConvoy,Test Convoy 1,,0,15,9ae70d1a-9a93-4f90-9d21-20faa8a63f5b,mapTest_UWPOC2_uTech.9ae70d1a-9a93-4f90-9d21-20faa8a63f5b,1,,,,,,,,,,,,,,,
test_encounters.e1e9093f-5cb2-4ece-889d-49aa6357e731,test_encounters,encGeneral_AmbushConvoy,,,0,15,e1e9093f-5cb2-4ece-889d-49aa6357e731,test_encounters.e1e9093f-5cb2-4ece-889d-49aa6357e731,0,,,,,,,,,,,,,,,
mapGeneral_riverDelta_vLow.861fb8f8-e422-4f80-be6b-304b3c02725b,mapGeneral_riverDelta_vLow,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,861fb8f8-e422-4f80-be6b-304b3c02725b,mapGeneral_riverDelta_vLow.861fb8f8-e422-4f80-be6b-304b3c02725b,1,,,,,,,,,,,,,,,
mapGeneral_rawCliffsides_vHigh.70c4cff1-76e4-47b2-8d8a-51327a0bcd99,mapGeneral_rawCliffsides_vHigh,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,70c4cff1-76e4-47b2-8d8a-51327a0bcd99,mapGeneral_rawCliffsides_vHigh.70c4cff1-76e4-47b2-8d8a-51327a0bcd99,1,,,,,,,,,,,,,,,
mapGeneral_alpinePass_iGlc.f02fff8f-4bc9-4c05-a6b1-f9770416705e,mapGeneral_alpinePass_iGlc,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,f02fff8f-4bc9-4c05-a6b1-f9770416705e,mapGeneral_alpinePass_iGlc.f02fff8f-4bc9-4c05-a6b1-f9770416705e,1,,,,,,,,,,,,,,,
mapGeneral_desertDam_aDes.2bc38ae8-33eb-4f06-9cc3-e7625e3271a4,mapGeneral_desertDam_aDes,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,2bc38ae8-33eb-4f06-9cc3-e7625e3271a4,mapGeneral_desertDam_aDes.2bc38ae8-33eb-4f06-9cc3-e7625e3271a4,1,,,,,,,,,,,,,,,
mapGeneral_bluffs_vHigh.658a0ebc-9473-4936-a7a8-f0499b2fc6ce,mapGeneral_bluffs_vHigh,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,658a0ebc-9473-4936-a7a8-f0499b2fc6ce,mapGeneral_bluffs_vHigh.658a0ebc-9473-4936-a7a8-f0499b2fc6ce,1,,,,,,,,,,,,,,,
mapGeneral_terraceLakes_vLow.b3874747-5295-48e9-857a-25799bd82f2e,mapGeneral_terraceLakes_vLow,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,b3874747-5295-48e9-857a-25799bd82f2e,mapGeneral_terraceLakes_vLow.b3874747-5295-48e9-857a-25799bd82f2e,1,,,,,,,,,,,,,,,
mapGeneral_craterField_bMars.7bc510b7-10de-485d-99f9-fc87d0f84610,mapGeneral_craterField_bMars,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,7bc510b7-10de-485d-99f9-fc87d0f84610,mapGeneral_craterField_bMars.7bc510b7-10de-485d-99f9-fc87d0f84610,1,,,,,,,,,,,,,,,
mapGeneral_MonsFoothills_bMars.3417638f-4f32-4c4d-8bf7-62e19a832820,mapGeneral_MonsFoothills_bMars,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,3417638f-4f32-4c4d-8bf7-62e19a832820,mapGeneral_MonsFoothills_bMars.3417638f-4f32-4c4d-8bf7-62e19a832820,1,,,,,,,,,,,,,,,
mapGeneral_bigCrater_bMoon.902bdcdb-01d8-423f-9aaa-c4de8cf5c61c,mapGeneral_bigCrater_bMoon,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,902bdcdb-01d8-423f-9aaa-c4de8cf5c61c,mapGeneral_bigCrater_bMoon.902bdcdb-01d8-423f-9aaa-c4de8cf5c61c,1,,,,,,,,,,,,,,,
mapGeneral_highPlateaus_aDes.ee5d598a-35e1-4b11-ab2d-e85d067e10fd,mapGeneral_highPlateaus_aDes,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,ee5d598a-35e1-4b11-ab2d-e85d067e10fd,mapGeneral_highPlateaus_aDes.ee5d598a-35e1-4b11-ab2d-e85d067e10fd,1,,,,,,,,,,,,,,,
mapGeneral_mountainHold_bMoon.02ffe578-7d83-4ac0-9593-14dde46a0794,mapGeneral_mountainHold_bMoon,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,02ffe578-7d83-4ac0-9593-14dde46a0794,mapGeneral_mountainHold_bMoon.02ffe578-7d83-4ac0-9593-14dde46a0794,1,,,,,,,,,,,,,,,
mapGeneral_frigidSteppes_iTnd.935e3dac-b0a4-400a-8a91-9103f650081f,mapGeneral_frigidSteppes_iTnd,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,935e3dac-b0a4-400a-8a91-9103f650081f,mapGeneral_frigidSteppes_iTnd.935e3dac-b0a4-400a-8a91-9103f650081f,1,,,,,,,,,,,,,,,
mapGeneral_taigaRiver_iTnd.91d63ab3-8c5a-4e89-aaea-1acfb6277fc8,mapGeneral_taigaRiver_iTnd,encGeneral_AmbushConvoy,AmbushConvoy,,0,15,91d63ab3-8c5a-4e89-aaea-1acfb6277fc8,mapGeneral_taigaRiver_iTnd.91d63ab3-8c5a-4e89-aaea-1acfb6277fc8,1,,,,,,,,,,,,,,,
mapGeneral_CentralMound_iTnd.5326869a-0ad8-40a4-905c-c8c0d0cef16a,mapGeneral_CentralMound_iTnd,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,5326869a-0ad8-40a4-905c-c8c0d0cef16a,mapGeneral_CentralMound_iTnd.5326869a-0ad8-40a4-905c-c8c0d0cef16a,1,,,,,,,,,,,,,,,
mapGeneral_lostCanyon_aBad.2df11045-1baa-499a-902e-aeeb5cd9b202,mapGeneral_lostCanyon_aBad,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,2df11045-1baa-499a-902e-aeeb5cd9b202,mapGeneral_lostCanyon_aBad.2df11045-1baa-499a-902e-aeeb5cd9b202,1,,,,,,,,,,,,,,,
mapGeneral_pocketLakes_vJung.143a8dd7-eb86-4de5-af9b-f18410fc7257,mapGeneral_pocketLakes_vJung,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,143a8dd7-eb86-4de5-af9b-f18410fc7257,mapGeneral_pocketLakes_vJung.143a8dd7-eb86-4de5-af9b-f18410fc7257,1,,,,,,,,,,,,,,,
mapGeneral_riftValley_vJung.b2d2168a-b597-46c3-99a4-f83b26a7ec89,mapGeneral_riftValley_vJung,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,b2d2168a-b597-46c3-99a4-f83b26a7ec89,mapGeneral_riftValley_vJung.b2d2168a-b597-46c3-99a4-f83b26a7ec89,1,,,,,,,,,,,,,,,
mapGeneral_centralPond_uTech.f7aa719d-4222-4d54-959c-767d489658c4,mapGeneral_centralPond_uTech,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,f7aa719d-4222-4d54-959c-767d489658c4,mapGeneral_centralPond_uTech.f7aa719d-4222-4d54-959c-767d489658c4,1,,,,,,,,,,,,,,,
mapGeneral_cityCenter_uTech.515eb012-fe91-45f8-a280-52c2115e68bd,mapGeneral_cityCenter_uTech,encGeneral_AmbushConvoy,Ambush Convoy,,0,15,515eb012-fe91-45f8-a280-52c2115e68bd,mapGeneral_cityCenter_uTech.515eb012-fe91-45f8-a280-52c2115e68bd,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter1a_vHigh.86c4e3d8-6e6f-4a48-bafb-9f2bddeb78bb,mapStory_StoryEncounter1a_vHigh,encStory_Tutorial,Tutorial,,0,17,86c4e3d8-6e6f-4a48-bafb-9f2bddeb78bb,mapStory_StoryEncounter1a_vHigh.86c4e3d8-6e6f-4a48-bafb-9f2bddeb78bb,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter1b_vHigh.595ade9e-ccae-4a52-b35a-5cf0bdd29843,mapStory_StoryEncounter1b_vHigh,StoryEncounter01b,Coronation Day,,0,18,595ade9e-ccae-4a52-b35a-5cf0bdd29843,mapStory_StoryEncounter1b_vHigh.595ade9e-ccae-4a52-b35a-5cf0bdd29843,1,,,,,,,,,,,,,,,
MapStory_StoryEncounter2_aDes.7e93efda-3634-433a-bd54-e82a05ff532b,MapStory_StoryEncounter2_aDes,EncounterLayer_StoryEncounter2,Three Years Later,,0,19,7e93efda-3634-433a-bd54-e82a05ff532b,MapStory_StoryEncounter2_aDes.7e93efda-3634-433a-bd54-e82a05ff532b,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter3_mMoon.db6084a0-f9e2-424f-ba17-837ce1cb1d62,mapStory_StoryEncounter3_mMoon,encStory_StoryEncounter3,Capture the Argo,,0,20,db6084a0-f9e2-424f-ba17-837ce1cb1d62,mapStory_StoryEncounter3_mMoon.db6084a0-f9e2-424f-ba17-837ce1cb1d62,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter4_iGlc.219798b5-9e35-4cbe-8a76-bd1634763e46,mapStory_StoryEncounter4_iGlc,encGeneral_StoryEncounter4,Liberation of Weldry,,0,21,219798b5-9e35-4cbe-8a76-bd1634763e46,mapStory_StoryEncounter4_iGlc.219798b5-9e35-4cbe-8a76-bd1634763e46,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter5_iGlc.253989c6-f40e-47b7-bb71-8e53f311dc2d,mapStory_StoryEncounter5_iGlc,encGeneral_ServedCold,Served Cold,A simple no frills battle between the player's lance and 4-8 enemies.,0,22,253989c6-f40e-47b7-bb71-8e53f311dc2d,mapStory_StoryEncounter5_iGlc.253989c6-f40e-47b7-bb71-8e53f311dc2d,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter6_iGlc.fb6cc9f2-fe4c-4e2b-b492-9fae77a21776,mapStory_StoryEncounter6_iGlc,EncounterLayer_StoryEncounter060,RAISING THE DEAD,,0,23,fb6cc9f2-fe4c-4e2b-b492-9fae77a21776,mapStory_StoryEncounter6_iGlc.fb6cc9f2-fe4c-4e2b-b492-9fae77a21776,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter6b_iGlc.fb6cc9f2-fe4c-4e2b-b492-9fae77a21776,mapStory_StoryEncounter6b_iGlc,EncounterLayer_StoryEncounter06b,ESCAPE,,0,24,fb6cc9f2-fe4c-4e2b-b492-9fae77a21776,mapStory_StoryEncounter6b_iGlc.fb6cc9f2-fe4c-4e2b-b492-9fae77a21776,1,,,,,,,,,,,,,,,
mapStory_storyEncounter7_vLow.e9ef5048-8e77-4e43-9678-ebb66d788919,mapStory_storyEncounter7_vLow,EncounterLayer_Story Encounter 7,Extraction,,0,25,e9ef5048-8e77-4e43-9678-ebb66d788919,mapStory_storyEncounter7_vLow.e9ef5048-8e77-4e43-9678-ebb66d788919,1,,,,,,,,,,,,,,,
MapStory_StoryEncounter8_vHigh.702670dc-8be5-4cfd-9512-b0a454a0d7f5,MapStory_StoryEncounter8_vHigh,EncounterLayer_StoryEncounter8,Story Encounter 8: LOCURA,,0,26,702670dc-8be5-4cfd-9512-b0a454a0d7f5,MapStory_StoryEncounter8_vHigh.702670dc-8be5-4cfd-9512-b0a454a0d7f5,1,,,,,,,,,,,,,,,
mapStory_StoryEncounter9_vHigh.86c4e3d8-6e6f-4a48-bafb-9f2bddeb78bb,mapStory_StoryEncounter9_vHigh,FinalShowdown,Showdown,,0,27,86c4e3d8-6e6f-4a48-bafb-9f2bddeb78bb,mapStory_StoryEncounter9_vHigh.86c4e3d8-6e6f-4a48-bafb-9f2bddeb78bb,1,,,,,,,,,,,,,,,
mapRestoration_Panzyr_iGlc.2f19cf3f-e3f2-432a-b87c-e315b546999d,mapRestoration_Panzyr_iGlc,Attack,Liberate: Panzyr,,0,38,2f19cf3f-e3f2-432a-b87c-e315b546999d,mapRestoration_Panzyr_iGlc.2f19cf3f-e3f2-432a-b87c-e315b546999d,1,,,,,,,,,,,,,,,
mapRestoration_Panzyr_iGlc.67bb85d7-99aa-44f5-9922-26e9e5d7dcf8,mapRestoration_Panzyr_iGlc,Defense,Defense: Panzyr,,0,39,67bb85d7-99aa-44f5-9922-26e9e5d7dcf8,mapRestoration_Panzyr_iGlc.67bb85d7-99aa-44f5-9922-26e9e5d7dcf8,1,,,,,,,,,,,,,,,
mapRestoration_Smithon_aDes.d6a8bded-30fc-44d6-9885-58e7ebd9316c,mapRestoration_Smithon_aDes,Attack,Liberate: Smithon,,0,40,d6a8bded-30fc-44d6-9885-58e7ebd9316c,mapRestoration_Smithon_aDes.d6a8bded-30fc-44d6-9885-58e7ebd9316c,1,,,,,,,,,,,,,,,
mapRestoration_Smithon_aDes.6e1a0ea2-1ea7-45a7-9c16-bf80c6505e30,mapRestoration_Smithon_aDes,Defense,Defense: Smithon,,0,41,6e1a0ea2-1ea7-45a7-9c16-bf80c6505e30,mapRestoration_Smithon_aDes.6e1a0ea2-1ea7-45a7-9c16-bf80c6505e30,1,,,,,,,,,,,,,,,
mapRestoration_Itrom_bMars.2412604f-d58e-4739-90d8-517803d140fd,mapRestoration_Itrom_bMars,Attack,Liberate: Itrom,,0,42,2412604f-d58e-4739-90d8-517803d140fd,mapRestoration_Itrom_bMars.2412604f-d58e-4739-90d8-517803d140fd,1,,,,,,,,,,,,,,,
mapRestoration_Itrom_bMars.9659a6cf-0324-4d25-ae02-85662c401f50,mapRestoration_Itrom_bMars,Defense,Defense: Itrom,,0,43,9659a6cf-0324-4d25-ae02-85662c401f50,mapRestoration_Itrom_bMars.9659a6cf-0324-4d25-ae02-85662c401f50,1,,,,,,,,,,,,,,,
mapRestoration_Tyrlon_vHigh.b9eead08-100f-47bb-a2a8-e756526052a3,mapRestoration_Tyrlon_vHigh,Attack,Liberation: Tyrlon,,0,44,b9eead08-100f-47bb-a2a8-e756526052a3,mapRestoration_Tyrlon_vHigh.b9eead08-100f-47bb-a2a8-e756526052a3,1,,,,,,,,,,,,,,,
CityFightTest_1.bf49f047-da87-447b-a817-2bec5c6a9f61,CityFightTest_1,encGeneral_Battle_CityFightTest_RaisedArenas,CityFightAIEncounter,,0,48,bf49f047-da87-447b-a817-2bec5c6a9f61,CityFightTest_1.bf49f047-da87-447b-a817-2bec5c6a9f61,1,,,,,,,,,,,,,,,
CityFightTest_1.4abb9fc4-bb59-4809-ad66-6046d90c730f,CityFightTest_1,encGeneral_Battle_Mixed,AI Encounter Mixed,,0,49,4abb9fc4-bb59-4809-ad66-6046d90c730f,CityFightTest_1.4abb9fc4-bb59-4809-ad66-6046d90c730f,1,,,,,,,,,,,,,,,
CityFightTest_1.aefe52ed-e288-4094-b853-1ecdc7729e6d,CityFightTest_1,encGeneral_Battle_Mixed Light,AI Encounter Mixed,,0,49,aefe52ed-e288-4094-b853-1ecdc7729e6d,CityFightTest_1.aefe52ed-e288-4094-b853-1ecdc7729e6d,1,,,,,,,,,,,,,,,
test_encounters.05b750bc-1be6-4d2e-a316-569cb309c326,test_encounters,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,05b750bc-1be6-4d2e-a316-569cb309c326,test_encounters.05b750bc-1be6-4d2e-a316-569cb309c326,0,,,,,,,,,,,,,,,
mapGeneral_bluffs_vHigh.0b3d47ce-4642-4211-8459-49b3bc5e9e83,mapGeneral_bluffs_vHigh,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,0b3d47ce-4642-4211-8459-49b3bc5e9e83,mapGeneral_bluffs_vHigh.0b3d47ce-4642-4211-8459-49b3bc5e9e83,1,,,,,,,,,,,,,,,
mapGeneral_highway_vLow.3c49849e-c2d0-45b0-b27f-9212371d1e13,mapGeneral_highway_vLow,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,3c49849e-c2d0-45b0-b27f-9212371d1e13,mapGeneral_highway_vLow.3c49849e-c2d0-45b0-b27f-9212371d1e13,1,,,,,,,,,,,,,,,
mapGeneral_MonsFoothills_bMars.beb460e1-814c-4ed4-8c54-b2b975a7976e,mapGeneral_MonsFoothills_bMars,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,beb460e1-814c-4ed4-8c54-b2b975a7976e,mapGeneral_MonsFoothills_bMars.beb460e1-814c-4ed4-8c54-b2b975a7976e,1,,,,,,,,,,,,,,,
mapGeneral_theMine_aDes.e42e8794-05be-4ea5-b83c-4481304dce9f,mapGeneral_theMine_aDes,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,e42e8794-05be-4ea5-b83c-4481304dce9f,mapGeneral_theMine_aDes.e42e8794-05be-4ea5-b83c-4481304dce9f,1,,,,,,,,,,,,,,,
mapGeneral_splitRange_iGlc.b0e1f0e0-3322-47f2-bd90-f1a4794a9263,mapGeneral_splitRange_iGlc,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,b0e1f0e0-3322-47f2-bd90-f1a4794a9263,mapGeneral_splitRange_iGlc.b0e1f0e0-3322-47f2-bd90-f1a4794a9263,1,,,,,,,,,,,,,,,
mapGeneral_mountainHold_bMoon.2dff0aa7-944a-4eb5-b0fb-c1cb70f4f090,mapGeneral_mountainHold_bMoon,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,2dff0aa7-944a-4eb5-b0fb-c1cb70f4f090,mapGeneral_mountainHold_bMoon.2dff0aa7-944a-4eb5-b0fb-c1cb70f4f090,1,,,,,,,,,,,,,,,
mapGeneral_lostCanyon_aBad.28d86bef-65b9-42d1-b3b4-3e7997e5fe7c,mapGeneral_lostCanyon_aBad,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,28d86bef-65b9-42d1-b3b4-3e7997e5fe7c,mapGeneral_lostCanyon_aBad.28d86bef-65b9-42d1-b3b4-3e7997e5fe7c,1,,,,,,,,,,,,,,,
mapGeneral_toxicMire_aBad.2a062c24-98c7-4970-af18-f367ed25a345,mapGeneral_toxicMire_aBad,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,2a062c24-98c7-4970-af18-f367ed25a345,mapGeneral_toxicMire_aBad.2a062c24-98c7-4970-af18-f367ed25a345,1,,,,,,,,,,,,,,,
mapGeneral_ruggedAtoll_vJung.2862b2e4-9903-4a56-bfe5-be146806ee08,mapGeneral_ruggedAtoll_vJung,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,2862b2e4-9903-4a56-bfe5-be146806ee08,mapGeneral_ruggedAtoll_vJung.2862b2e4-9903-4a56-bfe5-be146806ee08,1,,,,,,,,,,,,,,,
mapGeneral_tropicalCove_vJung.291b0594-800e-43a9-b29c-3a9567d74ad2,mapGeneral_tropicalCove_vJung,encGeneral_FireMission,Fire Mission,"Player will be tasked with placing artillery beacons for a strike by the employer forces. Players will need to place and protect 3 artillery beacons in a base, and then clear out before the artillery lands destroying the base and everything inside of it. Bonus pay is based on the speed at which is this done, potentially based on some level of destruction via the artilery is done. ",0,50,291b0594-800e-43a9-b29c-3a9567d74ad2,mapGeneral_tropicalCove_vJung.291b0594-800e-43a9-b29c-3a9567d74ad2,1,,,,,,,,,,,,,,,
test_encounters.964883ec-5a9c-49fa-8268-9f2d4c047dd9,test_encounters,encGeneral_ThreeWayBattle,,,0,52,964883ec-5a9c-49fa-8268-9f2d4c047dd9,test_encounters.964883ec-5a9c-49fa-8268-9f2d4c047dd9,0,,,,,,,,,,,,,,,
mapGeneral_borealForest_iGlc.482fcec5-885e-4068-b113-9dadc0413055,mapGeneral_borealForest_iGlc,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,482fcec5-885e-4068-b113-9dadc0413055,mapGeneral_borealForest_iGlc.482fcec5-885e-4068-b113-9dadc0413055,1,,,,,,,,,,,,,,,
mapGeneral_bluffs_vHigh.484fed5f-0389-4f6c-b556-c6324b632bb8,mapGeneral_bluffs_vHigh,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,484fed5f-0389-4f6c-b556-c6324b632bb8,mapGeneral_bluffs_vHigh.484fed5f-0389-4f6c-b556-c6324b632bb8,1,,,,,,,,,,,,,,,
mapGeneral_highway_vLow.ef5271e3-ef24-4b9f-963b-9117d9d8bec2,mapGeneral_highway_vLow,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,ef5271e3-ef24-4b9f-963b-9117d9d8bec2,mapGeneral_highway_vLow.ef5271e3-ef24-4b9f-963b-9117d9d8bec2,1,,,,,,,,,,,,,,,
mapGeneral_icyOutpost_iGlc.66be2468-e822-49b9-b0d9-4410e5f262ec,mapGeneral_icyOutpost_iGlc,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,66be2468-e822-49b9-b0d9-4410e5f262ec,mapGeneral_icyOutpost_iGlc.66be2468-e822-49b9-b0d9-4410e5f262ec,1,,,,,,,,,,,,,,,
mapGeneral_crimsonValley_bMars.8e31811d-aa33-40df-ad89-a0d7f9d893d4,mapGeneral_crimsonValley_bMars,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,8e31811d-aa33-40df-ad89-a0d7f9d893d4,mapGeneral_crimsonValley_bMars.8e31811d-aa33-40df-ad89-a0d7f9d893d4,1,,,,,,,,,,,,,,,
mapGeneral_rockyMesas_aDes.b77ff406-1f71-47dd-8ea3-8038e09f9019,mapGeneral_rockyMesas_aDes,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,b77ff406-1f71-47dd-8ea3-8038e09f9019,mapGeneral_rockyMesas_aDes.b77ff406-1f71-47dd-8ea3-8038e09f9019,1,,,,,,,,,,,,,,,
mapGeneral_bigCrater_bMoon.7d64cf5b-d03e-4482-86f7-803bdbc8f21d,mapGeneral_bigCrater_bMoon,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,7d64cf5b-d03e-4482-86f7-803bdbc8f21d,mapGeneral_bigCrater_bMoon.7d64cf5b-d03e-4482-86f7-803bdbc8f21d,1,,,,,,,,,,,,,,,
mapGeneral_hiddenLagoon_vHigh.b7156792-23f0-4fc2-b32c-58b408353d51,mapGeneral_hiddenLagoon_vHigh,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,b7156792-23f0-4fc2-b32c-58b408353d51,mapGeneral_hiddenLagoon_vHigh.b7156792-23f0-4fc2-b32c-58b408353d51,1,,,,,,,,,,,,,,,
mapGeneral_frostySlopes_iTnd.78258bde-1c55-498c-ba05-e5bb87d29e58,mapGeneral_frostySlopes_iTnd,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,78258bde-1c55-498c-ba05-e5bb87d29e58,mapGeneral_frostySlopes_iTnd.78258bde-1c55-498c-ba05-e5bb87d29e58,1,,,,,,,,,,,,,,,
mapGeneral_frigidSteppes_iTnd.24d51614-1a7b-4818-a492-96935e0c3d55,mapGeneral_frigidSteppes_iTnd,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,24d51614-1a7b-4818-a492-96935e0c3d55,mapGeneral_frigidSteppes_iTnd.24d51614-1a7b-4818-a492-96935e0c3d55,1,,,,,,,,,,,,,,,
mapGeneral_bleakRidge_aBad.6e7fa82a-aafe-4d2d-b186-c9b212c8c5a4,mapGeneral_bleakRidge_aBad,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,6e7fa82a-aafe-4d2d-b186-c9b212c8c5a4,mapGeneral_bleakRidge_aBad.6e7fa82a-aafe-4d2d-b186-c9b212c8c5a4,1,,,,,,,,,,,,,,,
mapGeneral_grandeRiver_aWst.a9967f28-d523-49e4-a028-c9935dae30d4,mapGeneral_grandeRiver_aWst,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,a9967f28-d523-49e4-a028-c9935dae30d4,mapGeneral_grandeRiver_aWst.a9967f28-d523-49e4-a028-c9935dae30d4,1,,,,,,,,,,,,,,,
mapGeneral_cityCenter_uTech.2447f446-0b5f-497a-9fc7-c33ef9cabb6d,mapGeneral_cityCenter_uTech,encGeneral_ThreeWayBattle,Three Way Battle,,0,52,2447f446-0b5f-497a-9fc7-c33ef9cabb6d,mapGeneral_cityCenter_uTech.2447f446-0b5f-497a-9fc7-c33ef9cabb6d,1,,,,,,,,,,,,,,,
